Time,var1,var2 
114.67,0.500008,6.999066
114.68,0.500317,6.994066
114.69,0.501076,6.989067
114.7,0.502283,6.984069
114.71,0.503939,6.979072
114.72,0.506041,6.974078
114.73,0.508588,6.969086
114.74,0.511576,6.964097
114.75,0.515005,6.959112
114.76,0.51887,6.954131
114.77,0.523167,6.949154
114.78,0.527894,6.944183
114.79,0.533046,6.939217
114.8,0.538618,6.934257
114.81,0.544605,6.929304
114.82,0.551002,6.924357
114.83,0.557804,6.919419
114.84,0.565003,6.914488
114.85,0.572593,6.909566
114.86,0.580568,6.904653
114.87,0.588921,6.89975
114.88,0.597643,6.894857
114.89,0.606728,6.889974
114.9,0.616167,6.885102
114.91,0.625951,6.880242
114.92,0.636071,6.875393
114.93,0.64652,6.870557
114.94,0.657286,6.865734
114.95,0.66836,6.860925
114.96,0.679734,6.856129
114.97,0.691395,6.851348
114.98,0.703334,6.846581
114.99,0.71554,6.84183
115.0,0.728002,6.837095
115.01,0.740709,6.832376
115.02,0.753649,6.827674
115.03,0.766811,6.822989
115.04,0.780183,6.818322
115.05,0.793752,6.813673
115.06,0.807507,6.809042
115.07,0.821436,6.804431
115.08,0.835525,6.799839
115.09,0.849762,6.795267
115.1,0.864134,6.790716
115.11,0.878629,6.786186
115.12,0.893233,6.781677
115.13,0.907932,6.777189
115.14,0.922715,6.772724
115.15,0.937567,6.768282
115.16,0.952476,6.763863
115.17,0.967427,6.759468
115.18,0.982408,6.755097
115.19,0.997404,6.75075
115.2,1.012403,6.746428
115.21,1.02739,6.742131
115.22,1.042353,6.737861
115.23,1.057278,6.733616
115.24,1.072151,6.729398
115.25,1.08696,6.725207
115.26,1.10169,6.721044
115.27,1.116328,6.716908
115.28,1.130862,6.712801
115.29,1.145278,6.708723
115.3,1.159563,6.704673
115.31,1.173705,6.700654
115.32,1.187691,6.696664
115.33,1.201507,6.692704
115.34,1.215142,6.688775
115.35,1.228584,6.684878
115.36,1.24182,6.681012
115.37,1.254838,6.677177
115.38,1.267627,6.673375
115.39,1.280175,6.669606
115.4,1.292471,6.66587
115.41,1.304504,6.662167
115.42,1.316262,6.658498
115.43,1.327736,6.654863
115.44,1.338915,6.651262
115.45,1.349789,6.647697
115.46,1.360349,6.644167
115.47,1.370584,6.640672
115.48,1.380485,6.637213
115.49,1.390045,6.63379
115.5,1.399253,6.630405
115.51,1.408101,6.627056
115.52,1.416583,6.623744
115.53,1.42469,6.62047
115.54,1.432414,6.617234
115.55,1.439749,6.614036
115.56,1.446689,6.610877
115.57,1.453227,6.607757
115.58,1.459356,6.604676
115.59,1.465073,6.601634
115.6,1.47037,6.598632
115.61,1.475245,6.595671
115.62,1.479692,6.59275
115.63,1.483707,6.589869
115.64,1.487287,6.58703
115.65,1.490428,6.584232
115.66,1.493128,6.581475
115.67,1.495384,6.578761
115.68,1.497194,6.576088
115.69,1.498557,6.573458
115.7,1.499471,6.57087
115.71,1.499936,6.568326
115.72,1.499951,6.565824
115.73,1.499516,6.563366
115.74,1.498631,6.560952
115.75,1.497298,6.558582
115.76,1.495517,6.556255
115.77,1.49329,6.553973
115.78,1.490619,6.551736
115.79,1.487507,6.549544
115.8,1.483956,6.547396
115.81,1.47997,6.545294
115.82,1.475551,6.543237
115.83,1.470705,6.541226
115.84,1.465435,6.539261
115.85,1.459746,6.537342
115.86,1.453643,6.535469
115.87,1.447132,6.533643
115.88,1.440219,6.531863
115.89,1.432909,6.53013
115.9,1.42521,6.528444
115.91,1.417129,6.526805
115.92,1.408672,6.525214
115.93,1.399847,6.52367
115.94,1.390662,6.522174
115.95,1.381126,6.520725
115.96,1.371247,6.519324
115.97,1.361033,6.517972
115.98,1.350495,6.516668
115.99,1.339641,6.515411
116.0,1.328482,6.514204
116.01,1.317027,6.513045
116.02,1.305287,6.511935
116.03,1.293272,6.510873
116.04,1.280993,6.509861
116.05,1.268461,6.508897
116.06,1.255688,6.507982
116.07,1.242684,6.507117
116.08,1.229462,6.506301
116.09,1.216034,6.505535
116.1,1.202411,6.504818
116.11,1.188606,6.50415
116.12,1.174632,6.503532
116.13,1.1605,6.502963
116.14,1.146223,6.502445
116.15,1.131816,6.501976
116.16,1.117289,6.501557
116.17,1.102657,6.501187
116.18,1.087933,6.500868
116.19,1.073129,6.500598
116.2,1.05826,6.500379
116.21,1.043338,6.500209
116.22,1.028377,6.50009
116.23,1.013391,6.50002
116.24,0.998392,6.5
116.25,0.983395,6.500031
116.26,0.968413,6.500111
116.27,0.95346,6.500241
116.28,0.938548,6.500422
116.29,0.923692,6.500652
116.3,0.908904,6.500932
116.31,0.894198,6.501262
116.32,0.879588,6.501642
116.33,0.865085,6.502072
116.34,0.850705,6.502552
116.35,0.836458,6.503081
116.36,0.822359,6.50366
116.37,0.80842,6.504289
116.38,0.794653,6.504967
116.39,0.781071,6.505695
116.4,0.767686,6.506472
116.41,0.75451,6.507299
116.42,0.741554,6.508174
116.43,0.728832,6.509099
116.44,0.716353,6.510073
116.45,0.70413,6.511097
116.46,0.692173,6.512169
116.47,0.680493,6.513289
116.48,0.669101,6.514459
116.49,0.658006,6.515677
116.5,0.647219,6.516943
116.51,0.63675,6.518258
116.52,0.626607,6.519621
116.53,0.616801,6.521032
116.54,0.607339,6.52249
116.55,0.598231,6.523997
116.56,0.589484,6.525551
116.57,0.581107,6.527153
116.58,0.573107,6.528802
116.59,0.565491,6.530498
116.6,0.558266,6.532241
116.61,0.551438,6.53403
116.62,0.545014,6.535867
116.63,0.539,6.537749
116.64,0.5334,6.539678
116.65,0.528221,6.541653
116.66,0.523466,6.543674
116.67,0.519139,6.545741
116.68,0.515246,6.547853
116.69,0.511789,6.55001
116.7,0.508771,6.552212
116.71,0.506195,6.554459
116.72,0.504064,6.55675
116.73,0.502379,6.559086
116.74,0.501141,6.561466
116.75,0.500353,6.56389
116.76,0.500014,6.566357
116.77,0.500126,6.568868
116.78,0.500687,6.571421
116.79,0.501697,6.574018
116.8,0.503156,6.576657
116.81,0.505062,6.579339
116.82,0.507414,6.582063
116.83,0.510208,6.584828
116.84,0.513444,6.587635
116.85,0.517117,6.590483
116.86,0.521225,6.593372
116.87,0.525764,6.596302
116.88,0.53073,6.599272
116.89,0.536118,6.602283
116.9,0.541923,6.605333
116.91,0.548141,6.608422
116.92,0.554765,6.611551
116.93,0.56179,6.614718
116.94,0.569209,6.617924
116.95,0.577016,6.621169
116.96,0.585204,6.624451
116.97,0.593765,6.62777
116.98,0.602691,6.631127
116.99,0.611975,6.634521
117.0,0.621609,6.637951
117.01,0.631582,6.641418
117.02,0.641888,6.64492
117.03,0.652515,6.648458
117.04,0.663456,6.652031
117.05,0.674699,6.655639
117.06,0.686235,6.659281
117.07,0.698053,6.662958
117.08,0.710143,6.666668
117.09,0.722494,6.670411
117.1,0.735095,6.674188
117.11,0.747934,6.677997
117.12,0.761,6.681838
117.13,0.774281,6.685711
117.14,0.787765,6.689615
117.15,0.80144,6.69355
117.16,0.815294,6.697516
117.17,0.829314,6.701513
117.18,0.843487,6.705539
117.19,0.857802,6.709595
117.2,0.872244,6.713679
117.21,0.886801,6.717792
117.22,0.901461,6.721934
117.23,0.916209,6.726103
117.24,0.931032,6.7303
117.25,0.945917,6.734524
117.26,0.960852,6.738774
117.27,0.975821,6.74305
117.28,0.990812,6.747352
117.29,1.005811,6.751679
117.3,1.020805,6.756032
117.31,1.035781,6.760408
117.32,1.050724,6.764809
117.33,1.065622,6.769233
117.34,1.08046,6.77368
117.35,1.095226,6.778149
117.36,1.109907,6.782641
117.37,1.124488,6.787155
117.38,1.138957,6.79169
117.39,1.153302,6.796246
117.4,1.167508,6.800822
117.41,1.181564,6.805418
117.42,1.195456,6.810033
117.43,1.209173,6.814668
117.44,1.222701,6.819321
117.45,1.236029,6.823992
117.46,1.249144,6.82868
117.47,1.262035,6.833386
117.48,1.27469,6.838109
117.49,1.287098,6.842847
117.5,1.299248,6.847602
117.51,1.311129,6.852371
117.52,1.322729,6.857156
117.53,1.334039,6.861955
117.54,1.345048,6.866767
117.55,1.355747,6.871593
117.56,1.366126,6.876431
117.57,1.376175,6.881282
117.58,1.385886,6.886145
117.59,1.395249,6.89102
117.6,1.404257,6.895905
117.61,1.412901,6.9008
117.62,1.421173,6.905706
117.63,1.429067,6.910621
117.64,1.436574,6.915545
117.65,1.443688,6.920477
117.66,1.450403,6.925417
117.67,1.456713,6.930365
117.68,1.462611,6.93532
117.69,1.468094,6.940281
117.7,1.473155,6.945248
117.71,1.47779,6.95022
117.72,1.481996,6.955198
117.73,1.485767,6.96018
117.74,1.489101,6.965166
117.75,1.491996,6.970155
117.76,1.494447,6.975148
117.77,1.496454,6.980143
117.78,1.498013,6.98514
117.79,1.499125,6.990138
117.8,1.499787,6.995138
117.81,1.5,7.000138
117.82,1.499762,7.005138
117.83,1.499075,7.010137
117.84,1.497939,7.015135
117.85,1.496355,7.020132
117.86,1.494324,7.025127
117.87,1.491848,7.030119
117.88,1.488929,7.035109
117.89,1.485571,7.040095
117.9,1.481775,7.045076
117.91,1.477546,7.050054
117.92,1.472887,7.055026
117.93,1.467803,7.059993
117.94,1.462297,7.064954
117.95,1.456376,7.069908
117.96,1.450044,7.074855
117.97,1.443306,7.079795
117.98,1.43617,7.084727
117.99,1.428642,7.08965
118.0,1.420727,7.094565
118.01,1.412434,7.09947
118.02,1.40377,7.104365
118.03,1.394743,7.109249
118.04,1.38536,7.114123
118.05,1.37563,7.118985
118.06,1.365563,7.123835
118.07,1.355166,7.128673
118.08,1.34445,7.133498
118.09,1.333424,7.13831
118.1,1.322097,7.143108
118.11,1.310481,7.147892
118.12,1.298586,7.15266
118.13,1.286421,7.157414
118.14,1.273999,7.162152
118.15,1.261331,7.166873
118.16,1.248427,7.171578
118.17,1.2353,7.176266
118.18,1.221961,7.180936
118.19,1.208422,7.185588
118.2,1.194695,7.190222
118.21,1.180794,7.194836
118.22,1.166729,7.199431
118.23,1.152515,7.204006
118.24,1.138163,7.208561
118.25,1.123687,7.213094
118.26,1.1091,7.217607
118.27,1.094415,7.222097
118.28,1.079644,7.226566
118.29,1.064802,7.231012
118.3,1.049902,7.235434
118.31,1.034956,7.239834
118.32,1.01998,7.244209
118.33,1.004985,7.24856
118.34,0.989986,7.252886
118.35,0.974995,7.257186
118.36,0.960028,7.261461
118.37,0.945096,7.26571
118.38,0.930214,7.269932
118.39,0.915394,7.274127
118.4,0.900651,7.278295
118.41,0.885997,7.282435
118.42,0.871445,7.286547
118.43,0.857009,7.29063
118.44,0.842702,7.294684
118.45,0.828537,7.298708
118.46,0.814526,7.302703
118.47,0.800682,7.306667
118.48,0.787017,7.310601
118.49,0.773543,7.314504
118.5,0.760274,7.318375
118.51,0.74722,7.322214
118.52,0.734394,7.326021
118.53,0.721807,7.329796
118.54,0.70947,7.333537
118.55,0.697395,7.337246
118.56,0.685592,7.34092
118.57,0.674072,7.344561
118.58,0.662845,7.348166
118.59,0.651922,7.351738
118.6,0.641311,7.355274
118.61,0.631024,7.358774
118.62,0.621069,7.362239
118.63,0.611455,7.365667
118.64,0.60219,7.369059
118.65,0.593283,7.372413
118.66,0.584743,7.375731
118.67,0.576576,7.379011
118.68,0.56879,7.382253
118.69,0.561393,7.385457
118.7,0.554389,7.388623
118.71,0.547787,7.391749
118.72,0.541592,7.394836
118.73,0.53581,7.397884
118.74,0.530445,7.400892
118.75,0.525503,7.40386
118.76,0.520988,7.406788
118.77,0.516904,7.409675
118.78,0.513254,7.412521
118.79,0.510043,7.415325
118.8,0.507273,7.418089
118.81,0.504946,7.42081
118.82,0.503064,7.423489
118.83,0.50163,7.426126
118.84,0.500644,7.42872
118.85,0.500108,7.431272
118.86,0.500021,7.43378
118.87,0.500385,7.436245
118.88,0.501198,7.438666
118.89,0.50246,7.441044
118.9,0.50417,7.443377
118.91,0.506325,7.445666
118.92,0.508926,7.447911
118.93,0.511968,7.45011
118.94,0.515449,7.452265
118.95,0.519367,7.454374
118.96,0.523716,7.456438
118.97,0.528495,7.458457
118.98,0.533698,7.460429
118.99,0.53932,7.462355
119.0,0.545358,7.464236
119.01,0.551804,7.466069
119.02,0.558653,7.467857
119.03,0.5659,7.469597
119.04,0.573538,7.47129
119.05,0.581559,7.472937
119.06,0.589957,7.474536
119.07,0.598723,7.476087
119.08,0.607851,7.477591
119.09,0.617332,7.479047
119.1,0.627157,7.480456
119.11,0.637318,7.481816
119.12,0.647805,7.483128
119.13,0.658609,7.484392
119.14,0.669721,7.485607
119.15,0.681129,7.486774
119.16,0.692825,7.487892
119.17,0.704797,7.488961
119.18,0.717034,7.489981
119.19,0.729527,7.490953
119.2,0.742262,7.491875
119.21,0.75523,7.492748
119.22,0.768418,7.493572
119.23,0.781814,7.494347
119.24,0.795407,7.495072
119.25,0.809183,7.495747
119.26,0.823132,7.496373
119.27,0.83724,7.496949
119.28,0.851494,7.497476
119.29,0.865881,7.497953
119.3,0.88039,7.49838
119.31,0.895006,7.498757
119.32,0.909717,7.499085
119.33,0.924509,7.499362
119.34,0.939368,7.49959
119.35,0.954283,7.499767
119.36,0.969238,7.499895
119.37,0.984221,7.499972
119.38,0.999219,7.5
119.39,1.014217,7.499978
119.4,1.029202,7.499905
119.41,1.044161,7.499783
119.42,1.05908,7.49961
119.43,1.073946,7.499388
119.44,1.088746,7.499116
119.45,1.103466,7.498794
119.46,1.118092,7.498422
119.47,1.132613,7.498
119.48,1.147014,7.497528
119.49,1.161282,7.497007
119.5,1.175406,7.496435
119.51,1.189371,7.495815
119.52,1.203167,7.495144
119.53,1.216779,7.494424
119.54,1.230196,7.493655
119.55,1.243406,7.492836
119.56,1.256398,7.491968
119.57,1.269158,7.491051
119.58,1.281676,7.490085
119.59,1.293941,7.48907
119.6,1.305941,7.488005
119.61,1.317666,7.486893
119.62,1.329105,7.485731
119.63,1.340247,7.484521
119.64,1.351084,7.483262
119.65,1.361604,7.481955
119.66,1.3718,7.4806
119.67,1.38166,7.479196
119.68,1.391177,7.477745
119.69,1.400342,7.476246
119.7,1.409147,7.4747
119.71,1.417584,7.473105
119.72,1.425645,7.471464
119.73,1.433322,7.469776
119.74,1.44061,7.46804
119.75,1.447501,7.466258
119.76,1.45399,7.464429
119.77,1.46007,7.462553
119.78,1.465736,7.460632
119.79,1.470983,7.458664
119.8,1.475806,7.456651
119.81,1.4802,7.454591
119.82,1.484163,7.452487
119.83,1.48769,7.450337
119.84,1.490778,7.448142
119.85,1.493424,7.445902
119.86,1.495627,7.443618
119.87,1.497383,7.441289
119.88,1.498692,7.438916
119.89,1.499551,7.436499
119.9,1.499962,7.434039
119.91,1.499922,7.431535
119.92,1.499433,7.428988
119.93,1.498494,7.426398
119.94,1.497106,7.423766
119.95,1.495271,7.421091
119.96,1.492991,7.418374
119.97,1.490266,7.415615
119.98,1.487101,7.412815
119.99,1.483497,7.409973
120.0,1.479458,7.40709
120.01,1.474987,7.404167
120.02,1.470089,7.401203
120.03,1.464768,7.398199
120.04,1.459029,7.395156
120.05,1.452877,7.392072
120.06,1.446317,7.38895
120.07,1.439356,7.385789
120.08,1.431999,7.382589
120.09,1.424253,7.379351
120.1,1.416125,7.376075
120.11,1.407623,7.372761
120.12,1.398755,7.36941
120.13,1.389527,7.366022
120.14,1.379949,7.362597
120.15,1.370029,7.359137
120.16,1.359775,7.35564
120.17,1.349198,7.352108
120.18,1.338307,7.34854
120.19,1.327112,7.344938
120.2,1.315622,7.341301
120.21,1.303848,7.33763
120.22,1.2918,7.333925
120.23,1.27949,7.330187
120.24,1.266928,7.326416
120.25,1.254127,7.322612
120.26,1.241096,7.318776
120.27,1.227849,7.314908
120.28,1.214396,7.311009
120.29,1.200751,7.307078
120.3,1.186924,7.303117
120.31,1.17293,7.299126
120.32,1.15878,7.295104
120.33,1.144487,7.291053
120.34,1.130064,7.286973
120.35,1.115524,7.282865
120.36,1.10088,7.278728
120.37,1.086146,7.274563
120.38,1.071333,7.27037
120.39,1.056457,7.266151
120.4,1.04153,7.261905
120.41,1.026565,7.257633
120.42,1.011577,7.253335
120.43,0.996578,7.249011
120.44,0.981582,7.244663
120.45,0.966602,7.240291
120.46,0.951653,7.235894
120.47,0.936748,7.231474
120.48,0.921899,7.22703
120.49,0.90712,7.222564
120.5,0.892425,7.218076
120.51,0.877827,7.213565
120.52,0.863339,7.209034
120.53,0.848974,7.204481
120.54,0.834745,7.199908
120.55,0.820664,7.195316
120.56,0.806745,7.190703
120.57,0.793,7.186072
120.58,0.779441,7.181422
120.59,0.76608,7.176753
120.6,0.75293,7.172067
120.61,0.740003,7.167364
120.62,0.727309,7.162644
120.63,0.714861,7.157908
120.64,0.702669,7.153156
120.65,0.690745,7.148389
120.66,0.679099,7.143607
120.67,0.667742,7.138811
120.68,0.656684,7.134
120.69,0.645936,7.129177
120.7,0.635505,7.12434
120.71,0.625403,7.119491
120.72,0.615638,7.11463
120.73,0.606218,7.109757
120.74,0.597153,7.104874
120.75,0.588451,7.09998
120.76,0.580119,7.095076
120.77,0.572165,7.090163
120.78,0.564596,7.08524
120.79,0.557418,7.080309
120.8,0.550639,7.07537
120.81,0.544265,7.070424
120.82,0.5383,7.06547
120.83,0.532751,7.06051
120.84,0.527623,7.055544
120.85,0.522919,7.050572
120.86,0.518645,7.045595
120.87,0.514804,7.040614
120.88,0.5114,7.035628
120.89,0.508436,7.030639
120.9,0.505914,7.025647
120.91,0.503836,7.020653
120.92,0.502205,7.015656
120.93,0.501022,7.010658
120.94,0.500288,7.005658
120.95,0.500004,7.000659
120.96,0.50017,6.995659
120.97,0.500785,6.990659
120.98,0.50185,6.985661
120.99,0.503363,6.980663
121.0,0.505323,6.975668
121.01,0.507728,6.970675
121.02,0.510576,6.965686
121.03,0.513865,6.960699
121.04,0.517591,6.955717
121.05,0.521752,6.950739
121.06,0.526342,6.945765
121.07,0.531359,6.940798
121.08,0.536798,6.935836
121.09,0.542653,6.930881
121.1,0.548921,6.925932
121.11,0.555594,6.920991
121.12,0.562667,6.916058
121.13,0.570133,6.911133
121.14,0.577987,6.906217
121.15,0.58622,6.901311
121.16,0.594825,6.896414
121.17,0.603796,6.891528
121.18,0.613122,6.886653
121.19,0.622797,6.881788
121.2,0.632812,6.876936
121.21,0.643157,6.872096
121.22,0.653822,6.867269
121.23,0.6648,6.862455
121.24,0.676079,6.857655
121.25,0.68765,6.852869
121.26,0.699502,6.848098
121.27,0.711624,6.843342
121.28,0.724005,6.838602
121.29,0.736636,6.833877
121.3,0.749503,6.82917
121.31,0.762595,6.824479
121.32,0.775901,6.819806
121.33,0.789409,6.815152
121.34,0.803107,6.810515
121.35,0.816981,6.805898
121.36,0.83102,6.8013
121.37,0.845212,6.796721
121.38,0.859542,6.792163
121.39,0.873999,6.787626
121.4,0.88857,6.78311
121.41,0.90324,6.778616
121.42,0.917998,6.774144
121.43,0.93283,6.769695
121.44,0.947722,6.765268
121.45,0.962661,6.760865
121.46,0.977634,6.756486
121.47,0.992626,6.752132
121.48,1.007626,6.747802
121.49,1.022618,6.743497
121.5,1.037591,6.739218
121.51,1.052529,6.734965
121.52,1.06742,6.730739
121.53,1.082251,6.726539
121.54,1.097007,6.722367
121.55,1.111676,6.718223
121.56,1.126245,6.714106
121.57,1.1407,6.710019
